startedAt;valueprodshared;valueprodshared
2025-03-07 14:15:00+00:00;;0.767
2025-03-07 14:30:00+00:00;;0.614
2025-03-07 14:45:00+00:00;;0.46
2025-03-07 15:00:00+00:00;;1.5
2025-03-07 15:15:00+00:00;;1.032
2025-03-07 15:30:00+00:00;;0.504
2025-03-07 15:45:00+00:00;;0.0
2025-03-07 16:00:00+00:00;;0.0
2025-03-07 16:15:00+00:00;;0.0
2025-03-07 16:30:00+00:00;;0.0
2025-03-07 16:45:00+00:00;;0.0
2025-03-07 17:00:00+00:00;;0.0
2025-03-07 17:15:00+00:00;;0.0
2025-03-07 17:30:00+00:00;;0.0
2025-03-07 17:45:00+00:00;;0.0
2025-03-07 18:00:00+00:00;;0.0
2025-03-07 18:15:00+00:00;;0.0
2025-03-07 18:30:00+00:00;;0.0
2025-03-07 18:45:00+00:00;;0.0
2025-03-07 19:00:00+00:00;;0.0
2025-03-07 19:15:00+00:00;;0.0
2025-03-07 19:30:00+00:00;;0.0
2025-03-07 19:45:00+00:00;;0.0
2025-03-07 20:00:00+00:00;;0.0
2025-03-07 20:15:00+00:00;;0.0
2025-03-07 20:30:00+00:00;;0.0
2025-03-07 20:45:00+00:00;;0.0
2025-03-07 21:00:00+00:00;;0.0
2025-03-07 21:15:00+00:00;;0.0
2025-03-07 21:30:00+00:00;;0.0
2025-03-07 21:45:00+00:00;;0.0
2025-03-07 22:00:00+00:00;;0.0
2025-03-07 22:15:00+00:00;;0.0
2025-03-07 22:30:00+00:00;;0.0
2025-03-07 22:45:00+00:00;;0.0
2025-03-07 23:00:00+00:00;;0.0
2025-03-07 23:15:00+00:00;;0.0
2025-03-07 23:30:00+00:00;;0.0
2025-03-07 23:45:00+00:00;;0.0
2025-03-08 00:00:00+00:00;;0.0
2025-03-08 00:15:00+00:00;;0.0
2025-03-08 00:30:00+00:00;;0.0
2025-03-08 00:45:00+00:00;;0.0
2025-03-08 01:00:00+00:00;;0.0
2025-03-08 01:15:00+00:00;;0.0
2025-03-08 01:30:00+00:00;;0.0
2025-03-08 01:45:00+00:00;;0.0
2025-03-08 02:00:00+00:00;;0.0
2025-03-08 02:15:00+00:00;;0.0
2025-03-08 02:30:00+00:00;;0.0
2025-03-08 02:45:00+00:00;;0.0
2025-03-08 03:00:00+00:00;;0.0
2025-03-08 03:15:00+00:00;;0.0
2025-03-08 03:30:00+00:00;;0.0
2025-03-08 03:45:00+00:00;;0.0
2025-03-08 04:00:00+00:00;;0.0
2025-03-08 04:15:00+00:00;;0.0
2025-03-08 04:30:00+00:00;;0.0
2025-03-08 04:45:00+00:00;;0.0
2025-03-08 05:00:00+00:00;;0.0
2025-03-08 05:15:00+00:00;;0.0
2025-03-08 05:30:00+00:00;;0.0
2025-03-08 05:45:00+00:00;;0.0
2025-03-08 06:00:00+00:00;;0.0
2025-03-08 06:15:00+00:00;;0.0
2025-03-08 06:30:00+00:00;;0.0
2025-03-08 06:45:00+00:00;;0.784
2025-03-08 07:00:00+00:00;;0.0
2025-03-08 07:15:00+00:00;;1.396
2025-03-08 07:30:00+00:00;;2.14
2025-03-08 07:45:00+00:00;;0.0
2025-03-08 08:00:00+00:00;;0.0
2025-03-08 08:15:00+00:00;;2.188
2025-03-08 08:30:00+00:00;;5.208
2025-03-08 08:45:00+00:00;;4.236
2025-03-08 09:00:00+00:00;;0.0
2025-03-08 09:15:00+00:00;;0.0
2025-03-08 09:30:00+00:00;;1.176
2025-03-08 09:45:00+00:00;;0.764
2025-03-08 10:00:00+00:00;;0.428
2025-03-08 10:15:00+00:00;;0.0
2025-03-08 10:30:00+00:00;;0.0
2025-03-08 10:45:00+00:00;;0.0
2025-03-08 11:00:00+00:00;;0.676
2025-03-08 11:15:00+00:00;;0.596
2025-03-08 11:30:00+00:00;;0.32
2025-03-08 11:45:00+00:00;;1.012
2025-03-08 12:00:00+00:00;;2.036
2025-03-08 12:15:00+00:00;;0.368
2025-03-08 12:30:00+00:00;;0.876
2025-03-08 12:45:00+00:00;;0.376
2025-03-08 13:00:00+00:00;;0.0
2025-03-08 13:15:00+00:00;;3.256
2025-03-08 13:30:00+00:00;;3.42
2025-03-08 13:45:00+00:00;;2.368
2025-03-08 14:00:00+00:00;;1.696
2025-03-08 14:15:00+00:00;;0.912
2025-03-08 14:30:00+00:00;;1.052
2025-03-08 14:45:00+00:00;;1.18
2025-03-08 15:00:00+00:00;;1.58
2025-03-08 15:15:00+00:00;;0.712
2025-03-08 15:30:00+00:00;;0.356
2025-03-08 15:45:00+00:00;;0.408
2025-03-08 16:00:00+00:00;;0.148
2025-03-08 16:15:00+00:00;;0.084
2025-03-08 16:30:00+00:00;;0.0
2025-03-08 16:45:00+00:00;;0.0
2025-03-08 17:00:00+00:00;;0.0
2025-03-08 17:15:00+00:00;;0.0
2025-03-08 17:30:00+00:00;;0.0
2025-03-08 17:45:00+00:00;;0.0
2025-03-08 18:00:00+00:00;;0.0
2025-03-08 18:15:00+00:00;;0.0
2025-03-08 18:30:00+00:00;;0.0
2025-03-08 18:45:00+00:00;;0.0
2025-03-08 19:00:00+00:00;;0.0
2025-03-08 19:15:00+00:00;;0.0
2025-03-08 19:30:00+00:00;;0.0
2025-03-08 19:45:00+00:00;;0.0
2025-03-08 20:00:00+00:00;;0.0
2025-03-08 20:15:00+00:00;;0.0
2025-03-08 20:30:00+00:00;;0.0
2025-03-08 20:45:00+00:00;;0.0
2025-03-08 21:00:00+00:00;;0.0
2025-03-08 21:15:00+00:00;;0.0
2025-03-08 21:30:00+00:00;;0.0
2025-03-08 21:45:00+00:00;;0.0
2025-03-08 22:00:00+00:00;;0.0
2025-03-08 22:15:00+00:00;;0.0
2025-03-08 22:30:00+00:00;;0.0
2025-03-08 22:45:00+00:00;;0.0
2025-03-08 23:00:00+00:00;;0.0
2025-03-08 23:15:00+00:00;;0.0
2025-03-08 23:30:00+00:00;;0.0
2025-03-08 23:45:00+00:00;;0.0
2025-03-09 00:00:00+00:00;;0.0
2025-03-09 00:15:00+00:00;;0.0
2025-03-09 00:30:00+00:00;;0.0
2025-03-09 00:45:00+00:00;;0.0
2025-03-09 01:00:00+00:00;;0.0
2025-03-09 01:15:00+00:00;;0.0
2025-03-09 01:30:00+00:00;;0.0
2025-03-09 01:45:00+00:00;;0.0
2025-03-09 02:00:00+00:00;;0.0
2025-03-09 02:15:00+00:00;;0.0
2025-03-09 02:30:00+00:00;;0.0
2025-03-09 02:45:00+00:00;;0.0
2025-03-09 03:00:00+00:00;;0.0
2025-03-09 03:15:00+00:00;;0.0
2025-03-09 03:30:00+00:00;;0.0
2025-03-09 03:45:00+00:00;;0.0
2025-03-09 04:00:00+00:00;;0.0
2025-03-09 04:15:00+00:00;;0.0
2025-03-09 04:30:00+00:00;;0.0
2025-03-09 04:45:00+00:00;;0.0
2025-03-09 05:00:00+00:00;;0.0
2025-03-09 05:15:00+00:00;;0.0
2025-03-09 05:30:00+00:00;;0.0
2025-03-09 05:45:00+00:00;;0.0
2025-03-09 06:00:00+00:00;;0.0
2025-03-09 06:15:00+00:00;;0.0
2025-03-09 06:30:00+00:00;;0.0
2025-03-09 06:45:00+00:00;;0.0
2025-03-09 07:00:00+00:00;;1.82
2025-03-09 07:15:00+00:00;;2.168
2025-03-09 07:30:00+00:00;;0.132
2025-03-09 07:45:00+00:00;;1.068
2025-03-09 08:00:00+00:00;;0.0
2025-03-09 08:15:00+00:00;;4.768
2025-03-09 08:30:00+00:00;;4.508
2025-03-09 08:45:00+00:00;;3.78
2025-03-09 09:00:00+00:00;;5.868
2025-03-09 09:15:00+00:00;;0.0
2025-03-09 09:30:00+00:00;;4.6
2025-03-09 09:45:00+00:00;;6.404
2025-03-09 10:00:00+00:00;;6.816
2025-03-09 10:15:00+00:00;;4.147
2025-03-09 10:30:00+00:00;;5.917
2025-03-09 10:45:00+00:00;;1.044
2025-03-09 11:00:00+00:00;;6.06
2025-03-09 11:15:00+00:00;;6.128
2025-03-09 11:30:00+00:00;;4.607
2025-03-09 11:45:00+00:00;;4.349
2025-03-09 12:00:00+00:00;;4.444
2025-03-09 12:15:00+00:00;;1.384
2025-03-09 12:30:00+00:00;;1.072
2025-03-09 12:45:00+00:00;;0.82
2025-03-09 13:00:00+00:00;;0.524
2025-03-09 13:15:00+00:00;;0.16
2025-03-09 13:30:00+00:00;;0.0
2025-03-09 13:45:00+00:00;;0.0
2025-03-09 14:00:00+00:00;;0.0
2025-03-09 14:15:00+00:00;;0.0
2025-03-09 14:30:00+00:00;;0.0
2025-03-09 14:45:00+00:00;;0.0
2025-03-09 15:00:00+00:00;;0.0
2025-03-09 15:15:00+00:00;;0.0
2025-03-09 15:30:00+00:00;;0.0
2025-03-09 15:45:00+00:00;;0.0
2025-03-09 16:00:00+00:00;;0.0
2025-03-09 16:15:00+00:00;;0.0
2025-03-09 16:30:00+00:00;;0.0
2025-03-09 16:45:00+00:00;;0.0
2025-03-09 17:00:00+00:00;;0.0
2025-03-09 17:15:00+00:00;;0.0
2025-03-09 17:30:00+00:00;;0.0
2025-03-09 17:45:00+00:00;;0.0
2025-03-09 18:00:00+00:00;;0.0
2025-03-09 18:15:00+00:00;;0.0
2025-03-09 18:30:00+00:00;;0.0
2025-03-09 18:45:00+00:00;;0.0
2025-03-09 19:00:00+00:00;;0.0
2025-03-09 19:15:00+00:00;;0.0
2025-03-09 19:30:00+00:00;;0.0
2025-03-09 19:45:00+00:00;;0.0
2025-03-09 20:00:00+00:00;;0.0
2025-03-09 20:15:00+00:00;;0.0
2025-03-09 20:30:00+00:00;;0.0
2025-03-09 20:45:00+00:00;;0.0
2025-03-09 21:00:00+00:00;;0.0
2025-03-09 21:15:00+00:00;;0.0
2025-03-09 21:30:00+00:00;;0.0
2025-03-09 21:45:00+00:00;;0.0
2025-03-09 22:00:00+00:00;;0.0
2025-03-09 22:15:00+00:00;;0.0
2025-03-09 22:30:00+00:00;;0.0
2025-03-09 22:45:00+00:00;;0.0
2025-03-09 23:00:00+00:00;0.0;0.0
2025-03-09 23:15:00+00:00;0.0;0.0
2025-03-09 23:30:00+00:00;0.0;0.0
2025-03-09 23:45:00+00:00;0.0;0.0
2025-03-10 00:00:00+00:00;0.0;0.0
2025-03-10 00:15:00+00:00;0.0;0.0
2025-03-10 00:30:00+00:00;0.0;0.0
2025-03-10 00:45:00+00:00;0.0;0.0
2025-03-10 01:00:00+00:00;0.0;0.0
2025-03-10 01:15:00+00:00;0.0;0.0
2025-03-10 01:30:00+00:00;0.0;0.0
2025-03-10 01:45:00+00:00;0.0;0.0
2025-03-10 02:00:00+00:00;0.0;0.0
2025-03-10 02:15:00+00:00;0.0;0.0
2025-03-10 02:30:00+00:00;0.0;0.0
2025-03-10 02:45:00+00:00;0.0;0.0
2025-03-10 03:00:00+00:00;0.0;0.0
2025-03-10 03:15:00+00:00;0.0;0.0
2025-03-10 03:30:00+00:00;0.0;0.0
2025-03-10 03:45:00+00:00;0.0;0.0
2025-03-10 04:00:00+00:00;0.0;0.0
2025-03-10 04:15:00+00:00;0.0;0.0
2025-03-10 04:30:00+00:00;0.0;0.0
2025-03-10 04:45:00+00:00;0.0;0.0
2025-03-10 05:00:00+00:00;0.0;0.0
2025-03-10 05:15:00+00:00;0.0;0.0
2025-03-10 05:30:00+00:00;0.0;0.0
2025-03-10 05:45:00+00:00;0.0;0.0
2025-03-10 06:00:00+00:00;0.0;0.0
2025-03-10 06:15:00+00:00;0.0;0.0
2025-03-10 06:30:00+00:00;0.0;0.0
2025-03-10 06:45:00+00:00;0.0;1.86
2025-03-10 07:00:00+00:00;0.011;2.425
2025-03-10 07:15:00+00:00;0.224;1.292
2025-03-10 07:30:00+00:00;0.536;0.268
2025-03-10 07:45:00+00:00;1.028;0.0
2025-03-10 08:00:00+00:00;0.216;1.014
2025-03-10 08:15:00+00:00;0.0;1.745
2025-03-10 08:30:00+00:00;1.278;3.104
2025-03-10 08:45:00+00:00;0.611;1.443
2025-03-10 09:00:00+00:00;2.181;0.0
2025-03-10 09:15:00+00:00;0.586;1.208
2025-03-10 09:30:00+00:00;1.386;2.253
2025-03-10 09:45:00+00:00;1.028;1.47
2025-03-10 10:00:00+00:00;0.588;1.303
2025-03-10 10:15:00+00:00;1.383;2.581
2025-03-10 10:30:00+00:00;0.373;3.611
2025-03-10 10:45:00+00:00;0.345;1.797
2025-03-10 11:00:00+00:00;0.459;0.629
2025-03-10 11:15:00+00:00;0.4;0.579
2025-03-10 11:30:00+00:00;0.793;1.518
2025-03-10 11:45:00+00:00;1.886;0.201
2025-03-10 12:00:00+00:00;0.706;0.929
2025-03-10 12:15:00+00:00;0.432;0.507
2025-03-10 12:30:00+00:00;0.811;0.601
2025-03-10 12:45:00+00:00;0.271;0.209
2025-03-10 13:00:00+00:00;0.862;0.169
2025-03-10 13:15:00+00:00;1.564;1.188
2025-03-10 13:30:00+00:00;1.086;2.108
2025-03-10 13:45:00+00:00;0.42;0.683
2025-03-10 14:00:00+00:00;0.766;1.548
2025-03-10 14:15:00+00:00;0.818;1.865
2025-03-10 14:30:00+00:00;0.8;0.0
2025-03-10 14:45:00+00:00;0.508;0.352
2025-03-10 15:00:00+00:00;0.0;1.588
2025-03-10 15:15:00+00:00;0.0;1.064
2025-03-10 15:30:00+00:00;0.0;0.58
2025-03-10 15:45:00+00:00;0.0;0.0
2025-03-10 16:00:00+00:00;0.0;0.0
2025-03-10 16:15:00+00:00;0.0;0.0
2025-03-10 16:30:00+00:00;0.0;0.0
2025-03-10 16:45:00+00:00;0.0;0.0
2025-03-10 17:00:00+00:00;0.0;0.0
2025-03-10 17:15:00+00:00;0.0;0.0
2025-03-10 17:30:00+00:00;0.0;0.0
2025-03-10 17:45:00+00:00;0.0;0.0
2025-03-10 18:00:00+00:00;0.0;0.0
2025-03-10 18:15:00+00:00;0.0;0.0
2025-03-10 18:30:00+00:00;0.0;0.0
2025-03-10 18:45:00+00:00;0.0;0.0
2025-03-10 19:00:00+00:00;0.0;0.0
2025-03-10 19:15:00+00:00;0.0;0.0
2025-03-10 19:30:00+00:00;0.0;0.0
2025-03-10 19:45:00+00:00;0.0;0.0
2025-03-10 20:00:00+00:00;0.0;0.0
2025-03-10 20:15:00+00:00;0.0;0.0
2025-03-10 20:30:00+00:00;0.0;0.0
2025-03-10 20:45:00+00:00;0.0;0.0
2025-03-10 21:00:00+00:00;0.0;0.0
2025-03-10 21:15:00+00:00;0.0;0.0
2025-03-10 21:30:00+00:00;0.0;0.0
2025-03-10 21:45:00+00:00;0.0;0.0
2025-03-10 22:00:00+00:00;0.0;0.0
2025-03-10 22:15:00+00:00;0.0;0.0
2025-03-10 22:30:00+00:00;0.0;0.0
2025-03-10 22:45:00+00:00;0.0;0.0
2025-03-10 23:00:00+00:00;0.0;0.0
2025-03-10 23:15:00+00:00;0.0;0.0
2025-03-10 23:30:00+00:00;0.0;0.0
2025-03-10 23:45:00+00:00;0.0;0.0
2025-03-11 00:00:00+00:00;0.0;0.0
2025-03-11 00:15:00+00:00;0.0;0.0
2025-03-11 00:30:00+00:00;0.0;0.0
2025-03-11 00:45:00+00:00;0.0;0.0
2025-03-11 01:00:00+00:00;0.0;0.0
2025-03-11 01:15:00+00:00;0.0;0.0
2025-03-11 01:30:00+00:00;0.0;0.0
2025-03-11 01:45:00+00:00;0.0;0.0
2025-03-11 02:00:00+00:00;0.0;0.0
2025-03-11 02:15:00+00:00;0.0;0.0
2025-03-11 02:30:00+00:00;0.0;0.0
2025-03-11 02:45:00+00:00;0.0;0.0
2025-03-11 03:00:00+00:00;0.0;0.0
2025-03-11 03:15:00+00:00;0.0;0.0
2025-03-11 03:30:00+00:00;0.0;0.0
2025-03-11 03:45:00+00:00;0.0;0.0
2025-03-11 04:00:00+00:00;0.0;0.0
2025-03-11 04:15:00+00:00;0.0;0.0
2025-03-11 04:30:00+00:00;0.0;0.0
2025-03-11 04:45:00+00:00;0.0;0.0
2025-03-11 05:00:00+00:00;0.0;0.0
2025-03-11 05:15:00+00:00;0.0;0.0
2025-03-11 05:30:00+00:00;0.0;0.0
2025-03-11 05:45:00+00:00;0.0;0.0
2025-03-11 06:00:00+00:00;0.0;0.0
2025-03-11 06:15:00+00:00;0.0;0.0
2025-03-11 06:30:00+00:00;0.0;0.0
2025-03-11 06:45:00+00:00;0.0;0.0
2025-03-11 07:00:00+00:00;0.0;0.0
2025-03-11 07:15:00+00:00;0.0;0.0
2025-03-11 07:30:00+00:00;0.0;0.0
2025-03-11 07:45:00+00:00;0.0;0.0
2025-03-11 08:00:00+00:00;0.0;0.0
2025-03-11 08:15:00+00:00;0.0;0.192
2025-03-11 08:30:00+00:00;0.232;0.512
2025-03-11 08:45:00+00:00;0.156;0.556
2025-03-11 09:00:00+00:00;0.0;0.0
2025-03-11 09:15:00+00:00;0.328;0.0
2025-03-11 09:30:00+00:00;0.549;0.48
2025-03-11 09:45:00+00:00;0.379;0.248
2025-03-11 10:00:00+00:00;0.407;0.228
2025-03-11 10:15:00+00:00;0.708;0.063
2025-03-11 10:30:00+00:00;0.0;0.0
2025-03-11 10:45:00+00:00;0.0;0.0
2025-03-11 11:00:00+00:00;2.748;0.0
2025-03-11 11:15:00+00:00;3.112;0.0
2025-03-11 11:30:00+00:00;0.884;0.439
2025-03-11 11:45:00+00:00;0.274;0.214
2025-03-11 12:00:00+00:00;0.926;0.748
2025-03-11 12:15:00+00:00;2.418;0.404
2025-03-11 12:30:00+00:00;1.774;0.0
2025-03-11 12:45:00+00:00;0.411;0.32
2025-03-11 13:00:00+00:00;0.397;0.306
2025-03-11 13:15:00+00:00;0.757;0.908
2025-03-11 13:30:00+00:00;0.892;0.0
2025-03-11 13:45:00+00:00;4.594;0.0
2025-03-11 14:00:00+00:00;0.683;0.404
2025-03-11 14:15:00+00:00;3.327;1.56
2025-03-11 14:30:00+00:00;1.67;0.785
2025-03-11 14:45:00+00:00;1.004;0.474
2025-03-11 15:00:00+00:00;4.068;0.0
2025-03-11 15:15:00+00:00;3.328;0.0
2025-03-11 15:30:00+00:00;2.162;0.612
2025-03-11 15:45:00+00:00;2.14;0.728
2025-03-11 16:00:00+00:00;0.548;0.0
2025-03-11 16:15:00+00:00;0.0;0.0
2025-03-11 16:30:00+00:00;0.0;0.0
2025-03-11 16:45:00+00:00;0.0;0.0
2025-03-11 17:00:00+00:00;0.0;0.0
2025-03-11 17:15:00+00:00;0.0;0.0
2025-03-11 17:30:00+00:00;0.0;0.0
2025-03-11 17:45:00+00:00;0.0;0.0
2025-03-11 18:00:00+00:00;0.0;0.0
2025-03-11 18:15:00+00:00;0.0;0.0
2025-03-11 18:30:00+00:00;0.0;0.0
2025-03-11 18:45:00+00:00;0.0;0.0
2025-03-11 19:00:00+00:00;0.0;0.0
2025-03-11 19:15:00+00:00;0.0;0.0
2025-03-11 19:30:00+00:00;0.0;0.0
2025-03-11 19:45:00+00:00;0.0;0.0
2025-03-11 20:00:00+00:00;0.0;0.0
2025-03-11 20:15:00+00:00;0.0;0.0
2025-03-11 20:30:00+00:00;0.0;0.0
2025-03-11 20:45:00+00:00;0.0;0.0
2025-03-11 21:00:00+00:00;0.0;0.0
2025-03-11 21:15:00+00:00;0.0;0.0
2025-03-11 21:30:00+00:00;0.0;0.0
2025-03-11 21:45:00+00:00;0.0;0.0
2025-03-11 22:00:00+00:00;0.0;0.0
2025-03-11 22:15:00+00:00;0.0;0.0
2025-03-11 22:30:00+00:00;0.0;0.0
2025-03-11 22:45:00+00:00;0.0;0.0
2025-03-11 23:00:00+00:00;0.0;0.0
2025-03-11 23:15:00+00:00;0.0;0.0
2025-03-11 23:30:00+00:00;0.0;0.0
2025-03-11 23:45:00+00:00;0.0;0.0
2025-03-12 00:00:00+00:00;0.0;0.0
2025-03-12 00:15:00+00:00;0.0;0.0
2025-03-12 00:30:00+00:00;0.0;0.0
2025-03-12 00:45:00+00:00;0.0;0.0
2025-03-12 01:00:00+00:00;0.0;0.0
2025-03-12 01:15:00+00:00;0.0;0.0
2025-03-12 01:30:00+00:00;0.0;0.0
2025-03-12 01:45:00+00:00;0.0;0.0
2025-03-12 02:00:00+00:00;0.0;0.0
2025-03-12 02:15:00+00:00;0.0;0.0
2025-03-12 02:30:00+00:00;0.0;0.0
2025-03-12 02:45:00+00:00;0.0;0.0
2025-03-12 03:00:00+00:00;0.0;0.0
2025-03-12 03:15:00+00:00;0.0;0.0
2025-03-12 03:30:00+00:00;0.0;0.0
2025-03-12 03:45:00+00:00;0.0;0.0
2025-03-12 04:00:00+00:00;0.0;0.0
2025-03-12 04:15:00+00:00;0.0;0.0
2025-03-12 04:30:00+00:00;0.0;0.0
2025-03-12 04:45:00+00:00;0.0;0.0
2025-03-12 05:00:00+00:00;0.0;0.0
2025-03-12 05:15:00+00:00;0.0;0.0
2025-03-12 05:30:00+00:00;0.0;0.0
2025-03-12 05:45:00+00:00;0.0;0.0
2025-03-12 06:00:00+00:00;0.0;0.0
2025-03-12 06:15:00+00:00;0.0;0.0
2025-03-12 06:30:00+00:00;0.0;0.0
2025-03-12 06:45:00+00:00;0.0;0.0
2025-03-12 07:00:00+00:00;0.0;0.0
2025-03-12 07:15:00+00:00;0.0;0.0
2025-03-12 07:30:00+00:00;0.144;0.396
2025-03-12 07:45:00+00:00;0.0;0.196
2025-03-12 08:00:00+00:00;0.0;0.0
2025-03-12 08:15:00+00:00;0.0;0.0
2025-03-12 08:30:00+00:00;0.0;0.0
2025-03-12 08:45:00+00:00;0.112;0.0
2025-03-12 09:00:00+00:00;0.252;0.0
2025-03-12 09:15:00+00:00;0.0;0.0
2025-03-12 09:30:00+00:00;0.976;0.0
2025-03-12 09:45:00+00:00;1.376;1.064
2025-03-12 10:00:00+00:00;1.336;1.165
2025-03-12 10:15:00+00:00;1.815;1.802
2025-03-12 10:30:00+00:00;1.5;0.507
2025-03-12 10:45:00+00:00;2.379;0.224
2025-03-12 11:00:00+00:00;3.011;2.415
2025-03-12 11:15:00+00:00;1.826;1.507
2025-03-12 11:30:00+00:00;0.645;0.502
2025-03-12 11:45:00+00:00;0.754;0.561
2025-03-12 12:00:00+00:00;3.728;0.0
2025-03-12 12:15:00+00:00;1.167;0.516
2025-03-12 12:30:00+00:00;0.945;0.665
2025-03-12 12:45:00+00:00;0.911;0.596
2025-03-12 13:00:00+00:00;0.797;0.482
2025-03-12 13:15:00+00:00;3.985;0.0
2025-03-12 13:30:00+00:00;0.847;0.247
2025-03-12 13:45:00+00:00;0.811;0.504
2025-03-12 14:00:00+00:00;1.734;0.875
2025-03-12 14:15:00+00:00;2.064;1.476
2025-03-12 14:30:00+00:00;1.636;0.0
2025-03-12 14:45:00+00:00;0.979;0.0
2025-03-12 15:00:00+00:00;1.776;0.0
2025-03-12 15:15:00+00:00;0.364;0.0
2025-03-12 15:30:00+00:00;0.048;0.0
2025-03-12 15:45:00+00:00;0.0;0.144
2025-03-12 16:00:00+00:00;0.0;0.0
2025-03-12 16:15:00+00:00;0.0;0.0
2025-03-12 16:30:00+00:00;0.0;0.0
2025-03-12 16:45:00+00:00;0.0;0.0
2025-03-12 17:00:00+00:00;0.0;0.0
2025-03-12 17:15:00+00:00;0.0;0.0
2025-03-12 17:30:00+00:00;0.0;0.0
2025-03-12 17:45:00+00:00;0.0;0.0
2025-03-12 18:00:00+00:00;0.0;0.0
2025-03-12 18:15:00+00:00;0.0;0.0
2025-03-12 18:30:00+00:00;0.0;0.0
2025-03-12 18:45:00+00:00;0.0;0.0
2025-03-12 19:00:00+00:00;0.0;0.0
2025-03-12 19:15:00+00:00;0.0;0.0
2025-03-12 19:30:00+00:00;0.0;0.0
2025-03-12 19:45:00+00:00;0.0;0.0
2025-03-12 20:00:00+00:00;0.0;0.0
2025-03-12 20:15:00+00:00;0.0;0.0
2025-03-12 20:30:00+00:00;0.0;0.0
2025-03-12 20:45:00+00:00;0.0;0.0
2025-03-12 21:00:00+00:00;0.0;0.0
2025-03-12 21:15:00+00:00;0.0;0.0
2025-03-12 21:30:00+00:00;0.0;0.0
2025-03-12 21:45:00+00:00;0.0;0.0
2025-03-12 22:00:00+00:00;0.0;0.0
2025-03-12 22:15:00+00:00;0.0;0.0
2025-03-12 22:30:00+00:00;0.0;0.0
2025-03-12 22:45:00+00:00;0.0;0.0
2025-03-12 23:00:00+00:00;0.0;0.0
2025-03-12 23:15:00+00:00;0.0;0.0
2025-03-12 23:30:00+00:00;0.0;0.0
2025-03-12 23:45:00+00:00;0.0;0.0
2025-03-13 00:00:00+00:00;0.0;0.0
2025-03-13 00:15:00+00:00;0.0;0.0
2025-03-13 00:30:00+00:00;0.0;0.0
2025-03-13 00:45:00+00:00;0.0;0.0
2025-03-13 01:00:00+00:00;0.0;0.0
2025-03-13 01:15:00+00:00;0.0;0.0
2025-03-13 01:30:00+00:00;0.0;0.0
2025-03-13 01:45:00+00:00;0.0;0.0
2025-03-13 02:00:00+00:00;0.0;0.0
2025-03-13 02:15:00+00:00;0.0;0.0
2025-03-13 02:30:00+00:00;0.0;0.0
2025-03-13 02:45:00+00:00;0.0;0.0
2025-03-13 03:00:00+00:00;0.0;0.0
2025-03-13 03:15:00+00:00;0.0;0.0
2025-03-13 03:30:00+00:00;0.0;0.0
2025-03-13 03:45:00+00:00;0.0;0.0
2025-03-13 04:00:00+00:00;0.0;0.0
2025-03-13 04:15:00+00:00;0.0;0.0
2025-03-13 04:30:00+00:00;0.0;0.0
2025-03-13 04:45:00+00:00;0.0;0.0
2025-03-13 05:00:00+00:00;0.0;0.0
2025-03-13 05:15:00+00:00;0.0;0.0
2025-03-13 05:30:00+00:00;0.0;0.0
2025-03-13 05:45:00+00:00;0.0;0.0
2025-03-13 06:00:00+00:00;0.0;0.0
2025-03-13 06:15:00+00:00;0.0;0.0
2025-03-13 06:30:00+00:00;0.0;0.0
2025-03-13 06:45:00+00:00;0.0;0.0
2025-03-13 07:00:00+00:00;0.0;0.0
2025-03-13 07:15:00+00:00;0.0;0.14
2025-03-13 07:30:00+00:00;0.276;0.0
2025-03-13 07:45:00+00:00;0.344;0.0
2025-03-13 08:00:00+00:00;0.336;0.0
2025-03-13 08:15:00+00:00;0.652;0.0
2025-03-13 08:30:00+00:00;0.496;0.0
2025-03-13 08:45:00+00:00;0.82;0.724
2025-03-13 09:00:00+00:00;0.592;0.0
2025-03-13 09:15:00+00:00;0.5;0.0
2025-03-13 09:30:00+00:00;0.0;0.652
2025-03-13 09:45:00+00:00;0.292;0.0
2025-03-13 10:00:00+00:00;0.74;0.0
2025-03-13 10:15:00+00:00;0.0;0.0
2025-03-13 10:30:00+00:00;0.0;0.0
2025-03-13 10:45:00+00:00;0.736;0.0
2025-03-13 11:00:00+00:00;1.248;0.0
2025-03-13 11:15:00+00:00;1.732;0.0
2025-03-13 11:30:00+00:00;1.06;0.0
2025-03-13 11:45:00+00:00;0.295;0.223
2025-03-13 12:00:00+00:00;1.176;0.0
2025-03-13 12:15:00+00:00;0.936;0.0
2025-03-13 12:30:00+00:00;0.564;0.0
2025-03-13 12:45:00+00:00;0.552;0.0
2025-03-13 13:00:00+00:00;0.252;0.0
2025-03-13 13:15:00+00:00;1.008;0.0
2025-03-13 13:30:00+00:00;0.148;0.46
2025-03-13 13:45:00+00:00;0.488;0.0
2025-03-13 14:00:00+00:00;0.364;0.0
2025-03-13 14:15:00+00:00;0.168;0.0
2025-03-13 14:30:00+00:00;0.28;0.0
2025-03-13 14:45:00+00:00;0.0;0.308
2025-03-13 15:00:00+00:00;0.56;0.668
2025-03-13 15:15:00+00:00;0.708;0.0
2025-03-13 15:30:00+00:00;0.072;0.0
2025-03-13 15:45:00+00:00;0.0;0.0
2025-03-13 16:00:00+00:00;0.0;0.0
2025-03-13 16:15:00+00:00;0.0;0.0
2025-03-13 16:30:00+00:00;0.0;0.0
